Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,PromotionMomentum,CompensationGrowthProxy,CareerSatisfactionIndex,OrgStabilityScore,EmployeeDevelopmentScore,RetentionOpportunityIndex,LeadershipExposureScore,EngagementCompositeScore,BurnoutRiskProxy,CareerAccelerationScore,PromotionGapScore,RetentionScore,StagnationScore,GrowthPotentialScore,ManagerialInfluenceScore,CompositeRisk,RiskTier,Cluster,ClusterLabel,PCA1,PCA2
35,0,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,No,11,3,4,0,6,3,2,6,5,1,1,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.5,2.5564435564435564,1.6666666666666667,3.5,6.200000000000001,0.4619047619047619,1.1,2.4499999999999997,0.42931034482758623,16.5,6.666666666666667,46.19047619047619,71.42857142857143,47.6923076923077,14.285714285714285,41.904761904761905,Medium Risk,4,Career Explorers,1.186105321698539,-1.860358141995504
36,0,Travel_Rarely,928,Sales,1,2,Life Sciences,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Yes,14,3,4,1,18,1,2,18,14,4,11,0.21052631578947367,0.7368421052631579,0.05263157894736842,0.5789473684210527,0.10526315789473684,0.2,3.098950524737631,3.0,3.0,6.800000000000001,0.35789473684210527,2.1,3.1,0.560344827586207,8.4,26.666666666666668,35.78947368421053,73.68421052631578,52.307692307692314,57.89473684210527,44.421052631578945,Medium Risk,0,Fast-Track Performers,1.7609320398969268,1.1185515672718407
32,0,Travel_Rarely,117,Sales,13,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,No,11,3,3,1,8,3,2,5,2,0,3,0.0,0.2222222222222222,0.5,0.5,0.2222222222222222,1.0,2.20039980009995,3.0,2.5,6.200000000000001,0.15555555555555556,2.1,2.85,0.2844827586206896,33.0,0.0,15.555555555555555,22.22222222222222,47.6923076923077,50.0,12.88888888888889,Low Risk,3,Stable Contributors,-1.5847581731836493,0.6450447921190048
30,0,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,No,12,3,2,1,10,3,2,5,4,0,3,0.0,0.36363636363636365,0.5,0.5,0.09090909090909091,1.0,3.757242757242757,2.6666666666666665,2.0,6.600000000000001,0.22424242424242427,1.3,2.6,0.35172413793103446,36.0,0.0,22.424242424242426,36.36363636363637,50.76923076923078,50.0,19.878787878787882,Low Risk,3,Stable Contributors,-1.0436320745886665,-0.3018584079124858
53,0,Travel_Rarely,661,Sales,7,2,Marketing,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Yes,18,3,4,1,35,3,3,5,2,0,4,0.0,0.05555555555555555,0.5,0.6666666666666666,0.08333333333333333,1.0,3.643452182605798,3.0,2.5,9.0,0.1138888888888889,2.3000000000000003,3.0500000000000003,0.6224137931034484,54.0,0.0,11.38888888888889,5.555555555555555,69.23076923076923,66.66666666666666,6.222222222222223,Low Risk,1,Promotion-Stalled,-2.165684045298061,0.6377934270369742
45,0,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2,0.0,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.15789473684210525,1.0,3.5858047317560815,2.3333333333333335,3.5,6.300000000000001,0.21929824561403508,2.6,2.65,0.6431034482758621,36.0,0.0,21.929824561403507,21.052631578947366,48.46153846153847,33.33333333333333,15.087719298245613,Low Risk,4,Career Explorers,-1.441907437549042,-0.5886719755238873
32,0,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,No,12,3,3,1,9,3,2,5,3,1,3,0.16666666666666666,0.3,0.5,0.5,0.2,0.5,2.586206896551724,3.0,3.0,6.600000000000001,0.23333333333333334,2.4000000000000004,2.8,0.23275862068965517,18.0,6.666666666666667,23.333333333333332,30.0,50.76923076923078,50.0,20.333333333333336,Low Risk,3,Stable Contributors,0.00512929056171837,0.6944594232870928
52,0,Travel_Frequently,890,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,No,22,4,3,0,31,3,3,9,8,0,0,0.0,0.25,0.3,0.0,0.125,1.0,3.4556360909772557,3.0,3.0,10.9,0.1625,2.6,3.3000000000000003,0.5586206896551724,88.0,0.0,16.25,25.0,83.84615384615385,0.0,14.0,Low Risk,1,Promotion-Stalled,-3.258734135991651,0.4659450011045874
37,0,Travel_Rarely,342,Sales,16,4,Marketing,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,No,19,3,4,2,9,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.2,1.0,3.165417291354323,2.6666666666666665,4.0,9.100000000000001,0.13333333333333336,2.0,3.5,0.31551724137931036,57.0,0.0,13.333333333333336,0.0,70.0,0.0,5.333333333333335,Low Risk,2,High-Risk Stagnation,-3.005853469844225,0.6047632001051213
28,0,Travel_Rarely,1169,Human Resources,8,2,Medical,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,No,13,3,4,1,6,6,3,5,1,0,4,0.0,0.14285714285714285,1.0,0.6666666666666666,0.14285714285714285,1.0,4.931068931068931,3.0,3.0,7.9,0.13571428571428573,1.3,3.3000000000000003,0.23275862068965517,39.0,0.0,13.571428571428573,14.285714285714285,60.769230769230774,66.66666666666666,9.714285714285715,Low Risk,3,Stable Contributors,-1.7142208468930404,1.0339390570403686
22,0,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,No,22,4,1,2,4,2,1,2,2,2,2,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,2.3863068465767117,2.3333333333333335,2.5,10.6,0.5,2.0,2.6500000000000004,0.16034482758620688,29.333333333333332,13.333333333333334,50.0,40.0,81.53846153846153,66.66666666666666,36.0,Medium Risk,0,Fast-Track Performers,1.634485115351831,-1.0015268551479555
44,0,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Yes,24,4,3,1,10,2,2,3,2,0,2,0.0,0.18181818181818182,0.5,0.5,0.09090909090909091,1.0,2.815184815184815,3.3333333333333335,2.0,11.4,0.11212121212121211,1.9,2.6,0.6327586206896552,96.0,0.0,11.212121212121211,18.181818181818183,87.6923076923077,50.0,9.93939393939394,Low Risk,1,Promotion-Stalled,-3.1687588368306914,0.04928487798472338
42,0,Travel_Frequently,1271,Research & Development,2,1,Medical,2,Male,35,3,1,Research Scientist,4,Single,2515,9068,5,Yes,14,3,4,0,8,2,3,2,1,2,2,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,2.5124875124875126,3.3333333333333335,3.0,7.1,0.3277777777777777,1.4,3.3000000000000003,0.7206896551724138,14.0,13.333333333333334,32.77777777777777,11.11111111111111,54.61538461538461,66.66666666666666,20.44444444444444,Low Risk,0,Fast-Track Performers,1.400306019216533,1.906959913626012
36,0,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,No,21,4,3,0,6,3,3,5,4,0,3,0.0,0.5714285714285714,0.5,0.5,0.14285714285714285,1.0,2.3396603396603397,2.0,2.0,10.5,0.34285714285714286,1.1,1.9000000000000001,0.23275862068965517,84.0,0.0,34.285714285714285,57.14285714285714,80.76923076923077,50.0,30.857142857142858,Low Risk,1,Promotion-Stalled,-1.495189760851539,-2.9453089971760944
25,0,Travel_Rarely,141,Sales,3,1,Other,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,18,3,4,0,5,3,3,5,3,0,3,0.0,0.5,0.5,0.5,0.3333333333333333,1.0,2.095952023988006,2.3333333333333335,3.5,9.0,0.29166666666666663,1.9,2.65,0.5810344827586207,54.0,0.0,29.166666666666664,50.0,69.23076923076923,50.0,26.666666666666664,Low Risk,1,Promotion-Stalled,-1.4162515144467849,-0.9819483064364105
35,0,Travel_Rarely,607,Research & Development,9,3,Life Sciences,4,Female,66,2,3,Manufacturing Director,3,Married,10685,23457,1,Yes,20,4,2,1,17,2,3,17,14,5,15,0.2777777777777778,0.7777777777777778,0.1111111111111111,0.8333333333333334,0.16666666666666666,0.16666666666666666,3.5604798400533157,2.6666666666666665,3.0,9.799999999999999,0.42500000000000004,2.3000000000000003,3.0,0.6431034482758621,13.333333333333334,33.33333333333333,42.50000000000001,77.77777777777779,75.38461538461537,83.33333333333334,50.333333333333336,Medium Risk,0,Fast-Track Performers,2.145883517264683,0.23192637041764297
35,1,Travel_Frequently,130,Research & Development,25,4,Life Sciences,4,Female,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Yes,19,3,1,1,10,3,2,10,2,7,8,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.125,2.01998001998002,2.3333333333333335,2.5,9.4,0.4348484848484848,1.5999999999999999,2.25,0.9586206896551723,7.125,46.666666666666664,43.484848484848484,18.181818181818183,72.3076923076923,72.72727272727273,36.848484848484844,Medium Risk,0,Fast-Track Performers,2.336616464184926,-0.9988130054504913
32,0,Non-Travel,300,Research & Development,1,3,Life Sciences,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,No,12,3,2,1,4,2,3,3,0,0,2,0.0,0.0,0.5,0.5,0.2,1.0,2.311688311688312,3.3333333333333335,3.0,6.300000000000001,0.06666666666666665,1.5999999999999999,3.3000000000000003,0.010344827586206896,36.0,0.0,6.666666666666665,0.0,48.46153846153847,50.0,2.666666666666666,Low Risk,3,Stable Contributors,-2.24340739823757,1.6903098753122727
25,0,Travel_Rarely,583,Sales,4,1,Marketing,3,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,No,12,3,1,0,5,1,4,5,2,0,3,0.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,1.0,2.126936531734133,2.3333333333333335,2.0,6.0,0.25,1.6,2.1,0.19137931034482758,36.0,0.0,25.0,33.33333333333333,46.15384615384615,50.0,20.0,Low Risk,4,Career Explorers,-1.1991003359839911,-1.3633564229335702
49,0,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,No,16,3,2,1,7,2,3,4,2,0,2,0.0,0.25,0.4,0.4,0.125,1.0,3.5764235764235766,2.3333333333333335,2.5,7.9,0.22916666666666666,1.5999999999999999,2.1500000000000004,0.16034482758620688,48.0,0.0,22.916666666666664,25.0,60.769230769230774,40.0,16.666666666666664,Low Risk,4,Career Explorers,-1.539704283216529,-1.58367814873342
24,0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,No,17,3,4,0,6,2,2,5,2,3,4,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.25,3.1588411588411587,2.6666666666666665,2.5,8.3,0.37976190476190474,1.1,2.85,0.041379310344827586,12.75,20.0,37.976190476190474,28.57142857142857,63.846153846153854,66.66666666666666,29.76190476190476,Low Risk,0,Fast-Track Performers,1.6552661522082575,0.06434077745430994
32,0,Travel_Frequently,379,Sales,5,2,Life Sciences,2,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,No,14,3,4,1,10,3,3,10,8,5,3,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.16666666666666666,3.260369815092454,2.6666666666666665,3.0,7.4,0.4742424242424243,2.1,2.7,0.35172413793103446,7.0,33.33333333333333,47.42424242424243,72.72727272727273,56.92307692307692,27.27272727272727,50.78787878787879,Medium Risk,0,Fast-Track Performers,2.2583458460944916,-0.04444071962840383
38,0,Travel_Rarely,395,Sales,9,3,Marketing,2,Male,98,2,1,Sales Representative,2,Married,2899,12102,0,No,19,3,4,1,3,3,3,2,2,1,2,0.3333333333333333,0.5,1.0,0.6666666666666666,0.25,0.5,2.896103896103896,2.3333333333333335,3.0,9.4,0.4083333333333333,1.3,2.7,0.24310344827586206,28.5,6.666666666666667,40.833333333333336,50.0,72.3076923076923,66.66666666666666,33.333333333333336,Medium Risk,4,Career Explorers,0.9399117966640753,-0.8396869362997571
42,0,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,3,Female,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Yes,13,3,2,1,17,1,2,5,3,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.1111111111111111,0.5,2.614192903548226,3.3333333333333335,2.5,6.4,0.16666666666666663,2.4000000000000004,2.85,0.5810344827586207,19.5,6.666666666666667,16.666666666666664,16.666666666666664,49.23076923076923,50.0,13.666666666666664,Low Risk,3,Stable Contributors,-0.33534690482146223,1.384985818723915
31,0,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,4,Male,48,3,1,Research Scientist,4,Married,2356,14871,3,Yes,19,3,2,1,8,2,3,6,4,0,2,0.0,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.1111111111111111,1.0,2.3536463536463534,3.3333333333333335,3.0,9.100000000000001,0.17777777777777776,1.5999999999999999,3.3000000000000003,0.6637931034482759,57.0,0.0,17.777777777777775,44.44444444444444,70.0,28.57142857142857,20.444444444444443,Low Risk,3,Stable Contributors,-2.017161266968754,1.3148266037822733
29,1,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,3,5,3,3,3,2,0,2,0.0,0.3333333333333333,0.75,0.5,0.16666666666666666,1.0,2.797202797202797,2.6666666666666665,2.5,9.4,0.21666666666666667,1.7000000000000002,2.75,0.560344827586207,57.0,0.0,21.666666666666668,33.33333333333333,72.3076923076923,50.0,18.666666666666664,Low Risk,1,Promotion-Stalled,-1.7806134091088341,-0.39701346473111715
53,0,Travel_Rarely,868,Sales,8,3,Marketing,1,Male,73,3,4,Sales Executive,4,Married,11836,22789,5,No,14,3,3,1,28,3,3,2,0,2,2,0.6666666666666666,0.0,1.0,0.6666666666666666,0.13793103448275862,0.3333333333333333,2.9582604348912773,3.3333333333333335,2.0,7.4,0.29999999999999993,3.1,2.8000000000000003,0.23275862068965517,14.0,13.333333333333334,29.999999999999993,0.0,56.92307692307692,66.66666666666666,15.999999999999998,Low Risk,0,Fast-Track Performers,1.1617101590363157,1.1606050196586386
35,0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,No,16,3,1,0,16,2,3,13,10,4,8,0.2857142857142857,0.5882352941176471,0.14285714285714285,0.5714285714285714,0.17647058823529413,0.2,3.6331222925691438,2.3333333333333335,2.5,7.9,0.4137254901960784,2.1,2.45,0.4086206896551724,9.6,26.666666666666668,41.37254901960784,58.82352941176471,60.769230769230774,57.14285714285714,42.19607843137255,Medium Risk,0,Fast-Track Performers,1.837983977207287,-0.8218125196647414
37,0,Travel_Frequently,1231,Sales,21,2,Medical,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,No,15,3,2,1,10,3,3,5,4,0,0,0.0,0.36363636363636365,0.5,0.0,0.09090909090909091,1.0,2.97002997002997,3.3333333333333335,2.5,7.800000000000001,0.15757575757575756,1.5999999999999999,3.0500000000000003,0.5172413793103448,45.0,0.0,15.757575757575756,36.36363636363637,60.00000000000001,0.0,17.21212121212121,Low Risk,3,Stable Contributors,-2.111199709286068,1.1523962579923852
53,0,Travel_Rarely,102,Research & Development,23,4,Life Sciences,4,Female,72,3,4,Research Director,4,Single,14275,20206,6,No,18,3,3,0,33,0,3,12,9,3,8,0.23076923076923078,0.2647058823529412,0.0,0.6153846153846154,0.11764705882352941,0.25,3.567858035491127,3.3333333333333335,3.5,8.1,0.21361236802413272,2.9,3.5500000000000003,0.3879310344827586,13.5,20.0,21.361236802413273,26.47058823529412,62.30769230769231,61.53846153846154,22.485671191553543,Low Risk,3,Stable Contributors,0.4693416080744065,2.151082870450383
43,0,Travel_Frequently,422,Research & Development,1,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,No,13,3,2,1,12,2,2,5,2,2,2,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.3333333333333333,2.7796101949025487,3.0,3.0,6.699999999999999,0.2551282051282051,2.1,3.1,0.3103448275862069,13.0,13.333333333333334,25.51282051282051,15.384615384615385,51.53846153846153,33.33333333333333,18.820512820512818,Low Risk,3,Stable Contributors,0.3724113756420802,1.1454602633241395
47,0,Travel_Rarely,249,Sales,2,2,Marketing,3,Female,35,3,2,Sales Executive,4,Married,4537,17783,0,Yes,22,4,1,1,8,2,3,7,6,7,7,0.875,0.6666666666666666,0.25,0.875,0.2222222222222222,0.125,2.267366316841579,3.3333333333333335,2.0,10.6,0.5395833333333333,2.1,2.8000000000000003,0.5706896551724139,11.0,46.666666666666664,53.95833333333333,66.66666666666666,81.53846153846153,87.5,55.58333333333333,Medium Risk,0,Fast-Track Performers,3.3518399244707955,0.8326680368785915
37,0,Non-Travel,1252,Sales,19,2,Medical,1,Male,32,3,3,Sales Executive,2,Single,7642,4814,1,Yes,13,3,4,0,10,2,3,10,0,0,9,0.0,0.0,0.18181818181818182,0.8181818181818182,0.2727272727272727,1.0,2.546484505164945,2.6666666666666665,2.5,6.699999999999999,0.13333333333333336,2.4,2.45,0.596551724137931,39.0,0.0,13.333333333333336,0.0,51.53846153846153,81.81818181818183,5.333333333333335,Low Risk,3,Stable Contributors,-1.7667985914106688,-0.2727800464235495
50,0,Non-Travel,881,Research & Development,2,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,No,11,3,4,1,31,3,3,31,6,14,7,0.4375,0.1875,0.09375,0.21875,0.125,0.06666666666666667,4.4798800299925015,2.3333333333333335,2.5,6.200000000000001,0.36666666666666664,3.1,2.1500000000000004,0.020689655172413793,2.2,93.33333333333333,36.666666666666664,18.75,47.6923076923077,21.875,48.291666666666664,Medium Risk,0,Fast-Track Performers,1.6157360176733668,-1.0289022878063248
39,0,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,4,Female,42,2,2,Human Resources,4,Married,5204,7790,8,No,11,3,3,2,13,2,3,5,4,0,4,0.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.14285714285714285,1.0,2.6006996501749127,3.0,3.5,5.9,0.17142857142857143,2.0,3.5500000000000003,0.1706896551724138,33.0,0.0,17.142857142857142,28.57142857142857,45.38461538461539,66.66666666666666,15.428571428571429,Low Risk,3,Stable Contributors,-1.2087039775475228,1.4934530146209282
33,0,Travel_Rarely,1075,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Yes,11,3,3,1,7,4,4,4,3,0,3,0.0,0.375,0.8,0.6,0.125,1.0,2.2747252747252746,3.0,3.5,6.5,0.19375,1.5999999999999999,3.1500000000000004,0.5810344827586207,33.0,0.0,19.375,37.5,50.0,60.0,19.0,Low Risk,3,Stable Contributors,-1.0912000274377374,1.0093526289021542
32,1,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1,0.0,0.0,1.0,0.5,0.5,1.0,2.792207792207792,2.6666666666666665,2.0,11.4,0.13333333333333336,1.4,2.4000000000000004,0.8086206896551724,96.0,0.0,13.333333333333336,0.0,87.6923076923077,50.0,5.333333333333335,Low Risk,1,Promotion-Stalled,-3.7478766959066605,-1.0062666808481622
29,0,Travel_Rarely,1086,Research & Development,7,1,Medical,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,No,14,3,3,3,8,5,3,4,3,0,3,0.0,0.3333333333333333,1.0,0.6,0.1111111111111111,1.0,2.5294705294705295,3.0,2.0,8.0,0.18333333333333335,1.7000000000000002,2.8000000000000003,0.22241379310344828,42.0,0.0,18.333333333333336,33.33333333333333,61.53846153846154,60.0,17.333333333333332,Low Risk,3,Stable Contributors,-1.3897469348575662,0.29459189468837177
44,0,Travel_Rarely,661,Research & Development,9,2,Life Sciences,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Yes,13,3,4,0,8,0,3,8,7,7,1,0.7777777777777778,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.125,2.5564435564435564,2.3333333333333335,3.0,6.1,0.6333333333333333,1.4,2.4000000000000004,0.6431034482758621,4.875,46.666666666666664,63.33333333333333,77.77777777777779,46.92307692307692,11.11111111111111,62.666666666666664,Medium Risk,0,Fast-Track Performers,3.5459293344038336,-0.8617426399719164
28,0,Travel_Rarely,821,Sales,5,4,Medical,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,No,14,3,2,0,4,3,3,4,2,0,2,0.0,0.4,0.6,0.4,0.4,1.0,2.4527736131934033,3.3333333333333335,1.5,7.4,0.16666666666666666,1.9,2.55,0.20172413793103447,42.0,0.0,16.666666666666664,40.0,56.92307692307692,40.0,18.666666666666664,Low Risk,2,High-Risk Stagnation,-1.9290820444733066,0.583708860179702
58,1,Travel_Frequently,781,Research & Development,2,1,Life Sciences,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Yes,14,3,4,1,3,3,2,1,0,0,0,0.0,0.0,1.5,0.0,0.25,1.0,2.3776223776223775,2.6666666666666665,4.0,7.4,0.13333333333333336,1.3,3.6,0.7206896551724138,42.0,0.0,13.333333333333336,0.0,56.92307692307692,0.0,5.333333333333335,Low Risk,2,High-Risk Stagnation,-2.6975579338650943,1.0957434842712237
43,0,Travel_Rarely,177,Research & Development,8,3,Life Sciences,1,Female,55,3,2,Manufacturing Director,2,Divorced,4765,23814,4,No,21,4,3,1,4,2,4,1,0,0,0,0.0,0.0,1.0,0.0,0.4,1.0,2.3813093453273364,3.0,2.0,10.2,0.1,2.1,2.4000000000000004,0.23275862068965517,84.0,0.0,10.0,0.0,78.46153846153847,0.0,4.0,Low Risk,2,High-Risk Stagnation,-3.947735668844057,-0.5211966519860443
20,1,Travel_Rarely,500,Sales,2,3,Medical,3,Female,49,2,1,Sales Representative,3,Single,2044,22052,1,No,13,3,4,0,2,3,2,2,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,2.041958041958042,2.3333333333333335,3.5,7.0,0.3333333333333333,1.1,3.05,0.1706896551724138,39.0,0.0,33.33333333333333,66.66666666666666,53.84615384615385,66.66666666666666,33.33333333333333,Medium Risk,4,Career Explorers,-0.522511749470978,-0.3616784150181465
21,1,Travel_Rarely,1427,Research & Development,18,1,Other,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,No,19,3,1,0,1,3,2,1,0,0,0,0.0,0.0,1.5,0.0,0.5,1.0,2.6903096903096904,3.0,2.5,9.4,0.1,1.4,2.85,0.33620689655172414,57.0,0.0,10.0,0.0,72.3076923076923,0.0,4.0,Low Risk,2,High-Risk Stagnation,-3.5285851111844417,0.35818514390508227
36,0,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,3,Male,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Yes,17,3,1,1,17,2,2,16,8,4,11,0.23529411764705882,0.4444444444444444,0.11764705882352941,0.6470588235294118,0.1111111111111111,0.2,3.291354322838581,3.0,2.0,8.3,0.29346405228758166,2.1,2.6,0.6948275862068967,10.2,26.666666666666668,29.346405228758165,44.44444444444444,63.846153846153854,64.70588235294117,33.0718954248366,Medium Risk,0,Fast-Track Performers,1.2026788858699262,0.47610732018179847
